module_id,trait_in,trait_out,in_name,out_name,subpathway_cn,subpathway_en,pathway_class,rule_confidence,ratio_trait,direction_sign,suggested_forward_ratio_expr,suggested_reverse_ratio_expr,suggested_forward_ratio_name,suggested_reverse_ratio_name,fill_rule,note,norm_fwd,norm_rev
M_839,GCST90199782,GCST90200419,Glutamine degradant,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90199782,GCST90199782 / GCST90200419,Glutamine / Glutamine degradant,Glutamine degradant / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90199782,gcst90199782/gcst90200419
M_840,GCST90199905,GCST90200412,Formiminoglutamate,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90199905,GCST90199905 / GCST90200412,Glutamate / Formiminoglutamate,Formiminoglutamate / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90199905,gcst90199905/gcst90200412
M_841,GCST90199911,GCST90200412,Beta-citrylglutamate,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90199911,GCST90199911 / GCST90200412,Glutamate / Beta-citrylglutamate,Beta-citrylglutamate / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90199911,gcst90199911/gcst90200412
M_842,GCST90199741,GCST90200412,Gamma-glutamylglycine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90199741,GCST90199741 / GCST90200412,Glutamate / Gamma-glutamylglycine,Gamma-glutamylglycine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90199741,gcst90199741/gcst90200412
M_843,GCST90199749,GCST90200412,Gamma-glutamylthreonine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90199749,GCST90199749 / GCST90200412,Glutamate / Gamma-glutamylthreonine,Gamma-glutamylthreonine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90199749,gcst90199749/gcst90200412
M_844,GCST90199751,GCST90200412,Gamma-glutamylmethionine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90199751,GCST90199751 / GCST90200412,Glutamate / Gamma-glutamylmethionine,Gamma-glutamylmethionine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90199751,gcst90199751/gcst90200412
M_845,GCST90199753,GCST90200412,Gamma-glutamyltryptophan,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90199753,GCST90199753 / GCST90200412,Glutamate / Gamma-glutamyltryptophan,Gamma-glutamyltryptophan / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90199753,gcst90199753/gcst90200412
M_846,GCST90199768,GCST90200419,Phenylacetylglutamine,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90199768,GCST90199768 / GCST90200419,Glutamine / Phenylacetylglutamine,Phenylacetylglutamine / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90199768,gcst90199768/gcst90200419
M_847,GCST90200106,GCST90200419,4-hydroxyphenylacetylglutamine,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200106,GCST90200106 / GCST90200419,Glutamine / 4-hydroxyphenylacetylglutamine,4-hydroxyphenylacetylglutamine / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200106,gcst90200106/gcst90200419
M_848,GCST90200107,GCST90200412,Gamma-glutamyl-alpha-lysine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200107,GCST90200107 / GCST90200412,Glutamate / Gamma-glutamyl-alpha-lysine,Gamma-glutamyl-alpha-lysine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200107,gcst90200107/gcst90200412
M_849,GCST90200069,GCST90200412,Phenylacetylglutamate,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200069,GCST90200069 / GCST90200412,Glutamate / Phenylacetylglutamate,Phenylacetylglutamate / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200069,gcst90200069/gcst90200412
M_850,GCST90200162,GCST90200419,3-hydroxyphenylacetoylglutamine,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200162,GCST90200162 / GCST90200419,Glutamine / 3-hydroxyphenylacetoylglutamine,3-hydroxyphenylacetoylglutamine / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200162,gcst90200162/gcst90200419
M_851,GCST90200167,GCST90200419,Glutamine conjugate of C7H12O2,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200167,GCST90200167 / GCST90200419,Glutamine / Glutamine conjugate of C7H12O2,Glutamine conjugate of C7H12O2 / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200167,gcst90200167/gcst90200419
M_852,GCST90200223,GCST90200419,4-methylhexanoylglutamine,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200223,GCST90200223 / GCST90200419,Glutamine / 4-methylhexanoylglutamine,4-methylhexanoylglutamine / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200223,gcst90200223/gcst90200419
M_853,GCST90200173,GCST90200419,Glutamine conjugate of C6H10O2 (2),Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200173,GCST90200173 / GCST90200419,Glutamine / Glutamine conjugate of C6H10O2 (2),Glutamine conjugate of C6H10O2 (2) / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200173,gcst90200173/gcst90200419
M_854,GCST90200176,GCST90200419,Glutamine conjugate of C6H10O2 (1),Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200176,GCST90200176 / GCST90200419,Glutamine / Glutamine conjugate of C6H10O2 (1),Glutamine conjugate of C6H10O2 (1) / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200176,gcst90200176/gcst90200419
M_855,GCST90200185,GCST90200412,Gamma-glutamylcitrulline,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200185,GCST90200185 / GCST90200412,Glutamate / Gamma-glutamylcitrulline,Gamma-glutamylcitrulline / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200185,gcst90200185/gcst90200412
M_856,GCST90200315,GCST90200412,Gamma-glutamylhistidine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200315,GCST90200315 / GCST90200412,Glutamate / Gamma-glutamylhistidine,Gamma-glutamylhistidine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200315,gcst90200315/gcst90200412
M_857,GCST90200375,GCST90200412,Gamma-glutamylglutamate,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200375,GCST90200375 / GCST90200412,Glutamate / Gamma-glutamylglutamate,Gamma-glutamylglutamate / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200375,gcst90200375/gcst90200412
M_858,GCST90200295,GCST90200412,Gamma-glutamyltyrosine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200295,GCST90200295 / GCST90200412,Glutamate / Gamma-glutamyltyrosine,Gamma-glutamyltyrosine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200295,gcst90200295/gcst90200412
M_859,GCST90200301,GCST90200419,Gamma-glutamylglutamine,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200301,GCST90200301 / GCST90200419,Glutamine / Gamma-glutamylglutamine,Gamma-glutamylglutamine / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200301,gcst90200301/gcst90200419
M_860,GCST90200412,GCST90200419,Glutamate,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,GCST90200776,-1.0,GCST90200419 / GCST90200412,GCST90200412 / GCST90200419,Glutamine / Glutamate,Glutamate / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200412,gcst90200412/gcst90200419
M_861,GCST90200412,GCST90200455,Glutamate,Alpha-ketoglutarate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,GCST90200715,1.0,GCST90200455 / GCST90200412,GCST90200412 / GCST90200455,Alpha-ketoglutarate / Glutamate,Glutamate / Alpha-ketoglutarate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200455/gcst90200412,gcst90200412/gcst90200455
M_862,GCST90200419,GCST90200412,Glutamine,Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,GCST90200776,1.0,GCST90200412 / GCST90200419,GCST90200419 / GCST90200412,Glutamate / Glutamine,Glutamine / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200419,gcst90200419/gcst90200412
M_863,GCST90200419,GCST90200455,Glutamine,Alpha-ketoglutarate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200455 / GCST90200419,GCST90200419 / GCST90200455,Alpha-ketoglutarate / Glutamine,Glutamine / Alpha-ketoglutarate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200455/gcst90200419,gcst90200419/gcst90200455
M_864,GCST90200676,GCST90200419,N-acetylglutamine,Glutamine,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200419 / GCST90200676,GCST90200676 / GCST90200419,Glutamine / N-acetylglutamine,N-acetylglutamine / Glutamine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200419/gcst90200676,gcst90200676/gcst90200419
M_865,GCST90200684,GCST90200412,N-acetyl-aspartyl-glutamate (naag),Glutamate,谷氨酸/谷氨酰胺入口,Glutamate/Glutamine Entry Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200412 / GCST90200684,GCST90200684 / GCST90200412,Glutamate / N-acetyl-aspartyl-glutamate (naag),N-acetyl-aspartyl-glutamate (naag) / Glutamate,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200412/gcst90200684,gcst90200684/gcst90200412
M_866,GCST90199682,GCST90200403,Homocitrulline,Citrulline,鸟氨酸/瓜氨酸支路,Ornithine/Citrulline Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,中,,,GCST90200403 / GCST90199682,GCST90199682 / GCST90200403,Citrulline / Homocitrulline,Homocitrulline / Citrulline,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200403/gcst90199682,gcst90199682/gcst90200403
M_867,GCST90199627,GCST90200404,N-alpha-acetylornithine,Ornithine,鸟氨酸/瓜氨酸支路,Ornithine/Citrulline Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200404 / GCST90199627,GCST90199627 / GCST90200404,Ornithine / N-alpha-acetylornithine,N-alpha-acetylornithine / Ornithine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200404/gcst90199627,gcst90199627/gcst90200404
M_868,GCST90199954,GCST90200404,"N2,N5-diacetylornithine",Ornithine,鸟氨酸/瓜氨酸支路,Ornithine/Citrulline Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,,,GCST90200404 / GCST90199954,GCST90199954 / GCST90200404,"Ornithine / N2,N5-diacetylornithine","N2,N5-diacetylornithine / Ornithine",若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200404/gcst90199954,gcst90199954/gcst90200404
M_869,GCST90200403,GCST90200372,Citrulline,Arginine,鸟氨酸/瓜氨酸支路,Ornithine/Citrulline Branch,尿素循环-精氨酸/脯氨酸/肌酸/多胺代谢,高,GCST90200743,1.0,GCST90200372 / GCST90200403,GCST90200403 / GCST90200372,Arginine / Citrulline,Citrulline / Arginine,若 ratio_trait 表示 out/in，则 direction_sign=+1；若表示 in/out，则 direction_sign=-1；若该模块无合适 ratio，则留空。,"Fill +1 for out/in-like forward support, -1 for in/out-like reverse support",gcst90200372/gcst90200403,gcst90200403/gcst90200372
